,edgeR_exact,edgeR_glm,edgeR_rob_pDF10,edgeR_rob_pDF05,edgeR_rob_pDF20,edgeR_rob_auto.pDF,edgeR_ql,DESeq,DESeq2_indFilterDeactive,DESeq2_indFilterDeactiveCooksOff,DESeq2_indFilterActive,LimmaQN,LimmaVoom,LimmaVoom_Robust,LimmaTrended,LimmaTrended_Robust,LimmaVoom_QW,LimmaVst,BaySeq,PoissonSeq,SAMSeq,QuasiSeq_QL,QuasiSeq_QLShrink,QuasiSeq_QLSpline,NOISeq,StR
1,13.47103873,13.47103858,13.43505154,13.42555209,13.44181978,13.40698693,13.47104032,Inf,12.98220941,12.98220941,12.98220941,10.40555088,11.50287278,11.50287278,8.84123247,8.84123247,11.45418322,5.540852582,12,Inf,36.98978999,11.03531137,11.03531137,11.03531137,11.48898294,28.84242023
2,-1.68915995,-1.688643495,-0.672067545,-0.742733005,-0.625992174,-0.899855662,-1.691916165,-Inf,-0.644988286,-0.644988286,-0.644988286,-0.195043702,-0.074997108,-0.074997108,-0.095445423,-0.095445423,-0.03701495,-0.188240141,-12,#NAME?,0,-2.435835978,-2.435835978,-2.435835978,-0.309668675,0.366957772
3,6.589145659,6.589684688,6.31413298,6.307480168,6.321133978,6.298953921,6.585055699,Inf,6.083055622,6.083055622,6.083055622,3.410911416,4.215667878,4.215667878,1.974287315,1.974287315,4.159927392,1.990020425,12,Inf,29.66629522,6.269204098,6.269204098,6.269204098,4.597820216,2.765880417
4,9.6844049,9.684354158,9.52955547,9.514603969,9.548113448,9.493997215,9.684237,Inf,9.19067661,9.19067661,9.19067661,6.512398308,7.445415828,7.445415828,4.826022134,4.826022134,7.486594898,3.124912946,12,Inf,33.02802959,8.440271139,8.440271139,8.440271139,7.697404232,6.332182686
5,0.522189443,0.528244075,0.057893843,0.057899138,0.057837334,0.057811184,0.526748728,Inf,0.364885632,0.364885632,0.364885632,0.051462406,0.339749796,0.339749796,0.024898174,0.024898174,0.331502739,0.058782058,12,Inf,NA,1.279377236,1.279377236,1.279377236,0.284587133,0.223606798
6,-10.46954654,-10.46955131,-10.45072616,-10.43846793,-10.46033045,-10.4255314,-10.46957062,-Inf,-9.770605345,-9.770605345,-9.770605345,-7.088061304,-8.050111536,-8.050111536,-5.668180985,-5.668180985,-8.122066638,-3.509179901,-12,#NAME?,#NAME?,-8.808489247,-8.808489247,-8.808489247,-8.31203415,7.779971368
7,-9.883834978,-9.883763098,-9.857074015,-9.850649265,-9.863436566,-9.838897292,-9.883561509,-Inf,-9.194398193,-9.194398193,-9.194398193,-6.509896761,-7.545447332,-7.545447332,-5.161478646,-5.161478646,-7.636655054,-3.264513979,-12,#NAME?,#NAME?,-8.39962768,-8.39962768,-8.39962768,-7.742550404,8.630220952
8,-14.03369387,-14.03369426,-13.99816922,-13.99722816,-13.9991324,-13.99573242,-14.03368949,-Inf,-13.33881988,-13.33881988,-13.33881988,-10.87359259,-11.7622467,-11.7622467,-9.352262904,-9.352262904,-11.73506379,-5.997507339,-12,#NAME?,#NAME?,-11.26018814,-11.26018814,-11.26018814,-11.88986338,19.63685499
9,-2.79812039,-2.798295968,-2.798286704,-2.798287282,-2.798295574,-2.798286566,-2.794715585,-Inf,-1.875135765,-1.875135765,-1.875135765,-0.748125,-1.013357482,-1.013357482,-0.309672652,-0.309672652,-1.083101293,-0.848893832,-12,#NAME?,#NAME?,-3.357614904,-3.357614904,-3.357614904,-0.617050017,1.87035081
10,3.271098573,3.271527416,3.270161206,3.270151193,3.270104489,3.270163574,3.300272766,Inf,2.650406833,2.650406833,2.650406833,1.030569555,1.855830023,1.855830023,0.461349146,0.461349146,1.870123518,1.137124509,12,Inf,26.79219383,3.924214996,3.924214996,3.924214996,1.210336217,5.444535617
11,-13.29822582,-13.29821768,-13.28539428,-13.2874216,-13.28367316,-13.28989164,-13.29827736,-Inf,-12.6065144,-12.6065144,-12.6065144,-10.17628754,-11.03790257,-11.03790257,-8.638469088,-8.638469088,-11.03189075,-5.39234581,-12,#NAME?,#NAME?,-10.75921268,-10.75921268,-10.75921268,-11.15382055,20.20461602
12,-12.08127349,-12.0812683,-12.07806589,-12.07254057,-12.08126405,-12.05803662,-12.08131941,-Inf,-11.38508906,-11.38508906,-11.38508906,-8.983407638,-9.854558822,-9.854558822,-7.451221086,-7.451221086,-9.892826993,-4.504548952,-12,#NAME?,#NAME?,-9.912041138,-9.912041138,-9.912041138,-9.934993036,22.84930198
13,9.100485627,9.100766726,9.094089565,9.083706084,9.100729908,9.077959611,9.101788749,Inf,8.616188596,8.616188596,8.616188596,6.207396962,7.125217358,7.125217358,4.522263356,4.522263356,7.160948945,2.978161388,12,Inf,32.62738694,8.045354264,8.045354264,8.045354264,7.130857692,13.12495844
14,1.660435523,1.660436292,1.152413298,1.167433672,1.142119492,1.195705683,1.660514616,Inf,0.94196366,0.94196366,0.94196366,0.249056911,0.614238797,0.614238797,0.105846886,0.105846886,0.56606328,0.239126399,12,Inf,0,2.582546411,2.582546411,2.582546411,0.564594967,0.474774233
15,-12.71871736,-12.71871515,-12.71870322,-12.71868556,-12.71871377,-12.71947399,-12.71872982,-Inf,-12.02430386,-12.02430386,-12.02430386,-9.669025002,-10.53654878,-10.53654878,-8.127705358,-8.127705358,-10.56944327,-4.981228498,-12,#NAME?,#NAME?,-10.34927343,-10.34927343,-10.34927343,-10.57504359,57.17788716
16,12.47666839,12.47666447,12.4550635,12.4550191,12.45509839,12.45399298,12.47669351,Inf,11.98693089,11.98693089,11.98693089,9.371867441,10.47642138,10.47642138,7.82349315,7.82349315,10.48295879,4.758430166,12,Inf,36.04615151,10.35011426,10.35011426,10.35011426,10.49722081,19.39530496
17,10.98967204,10.98965617,10.99205895,10.9982358,10.98969693,11.01424577,10.98945735,Inf,10.50394995,10.50394995,10.50394995,7.912206851,8.947450195,8.947450195,6.288039153,6.288039153,9.050714762,3.807655862,12,Inf,34.61349114,9.339812324,9.339812324,9.339812324,9.015885397,10.88909422
18,-12.0432982,-12.0432917,-12.01697393,-12.0061771,-12.02844842,-11.98254538,-12.04335839,-Inf,-11.35386813,-11.35386813,-11.35386813,-8.914962801,-9.799090582,-9.799090582,-7.399283306,-7.399283306,-9.737503751,-4.472809871,-12,#NAME?,#NAME?,-9.888105921,-9.888105921,-9.888105921,-9.904460019,19.49971192
19,14.42189246,14.42189092,14.40820813,14.40739968,14.41038064,14.40658597,14.42191433,Inf,13.93301288,13.93301288,13.93301288,11.37843746,12.4557962,12.4557962,9.797189721,9.797189721,12.51329189,6.376644382,12,Inf,37.98418615,11.70158006,11.70158006,11.70158006,12.4397154,33.28786691
20,-4.962187657,-4.961989476,-4.304283407,-4.325235289,-4.283065998,-4.349921181,-4.961561264,-Inf,-4.214915631,-4.214915631,-4.214915631,-1.618271711,-2.254778446,-2.254778446,-0.928032117,-0.928032117,-2.18876351,-1.377077114,-12,#NAME?,#NAME?,-4.956721819,-4.956721819,-4.956721819,-2.769070945,1.519026235
21,2.726252388,2.7262342,2.726331762,2.726331947,2.726335243,2.726331847,2.723202068,Inf,2.011720881,2.011720881,2.011720881,0.654293234,1.264915598,1.264915598,0.283603045,0.283603045,1.253500296,0.722683326,12,Inf,26.35588101,3.475581776,3.475581776,3.475581776,0.894152515,1.294115505
22,-6.531895539,-6.53178592,-6.012214346,-6.023390955,-5.995141568,-6.035965673,-6.531302027,-Inf,-5.817466173,-5.817466173,-5.817466173,-2.608370986,-3.448422492,-3.448422492,-1.745018537,-1.745018537,-3.531252455,-1.794746049,-12,#NAME?,#NAME?,-6.054830152,-6.054830152,-6.054830152,-4.377172593,1.773537474
23,12.81233337,12.81234571,12.78417659,12.78178147,12.7870318,12.77883876,12.81225653,Inf,12.32177604,12.32177604,12.32177604,9.665540582,10.78448998,10.78448998,8.10583695,8.10583695,10.80809571,4.973403328,12,Inf,36.38668752,10.57606672,10.57606672,10.57606672,10.83172451,15.58417493
24,16.54578567,16.54578598,16.52963613,16.52963162,16.5309534,16.52723274,16.54578369,Inf,16.0603714,16.0603714,16.0603714,13.37267975,14.57682576,14.57682576,11.9139333,11.9139333,14.64972561,8.456313613,12,Inf,40.1639443,13.17087185,13.17087185,13.17087185,14.57188386,35.23027575
25,-4.059959317,-4.059925926,-3.105141762,-3.107354902,-3.099328092,-3.110956264,-4.060801106,-Inf,-3.273765196,-3.273765196,-3.273765196,-1.004118409,-1.309160241,-1.309160241,-0.531207769,-0.531207769,-1.356090289,-0.90914016,-12,#NAME?,#NAME?,-4.299650925,-4.299650925,-4.299650925,-1.939472487,0.952562616
26,11.66701172,11.66702268,11.61448205,11.6138775,11.6152225,11.61268156,11.66694211,Inf,11.17065362,11.17065362,11.17065362,8.371670481,9.477499142,9.477499142,6.773980368,6.773980368,9.465865249,4.117826515,12,Inf,35.18697143,9.786801229,9.786801229,9.786801229,9.684096187,7.492527561
27,3.270466613,3.270744075,3.269865757,3.26986025,3.269834261,3.269866998,3.28708371,Inf,2.641651029,2.641651029,2.641651029,0.985050758,1.801526672,1.801526672,0.449509402,0.449509402,1.79056847,1.091682504,12,Inf,26.79219383,3.913252954,3.913252954,3.913252954,1.226161589,3.237637579
28,-12.316213,-12.31621755,-12.23216727,-12.21712557,-12.24298387,-12.19109116,-12.31617669,-Inf,-11.62865899,-11.62865899,-11.62865899,-9.156954377,-10.05567329,-10.05567329,-7.642707806,-7.642707806,-10.01262874,-4.64239454,-12,#NAME?,#NAME?,-10.07133136,-10.07133136,-10.07133136,-10.1824128,17.52596245
29,-0.803065563,-0.803475304,-0.246185433,-0.24608726,-0.245860737,-0.245529541,-0.803443484,-Inf,-0.067917836,-0.067917836,-0.067917836,-0.09625,0.082757549,0.082757549,-0.038521729,-0.038521729,0.156025932,-0.106324643,-12,#NAME?,0,-1.471104735,-1.471104735,-1.471104735,0.077464394,0.324888491
30,4.355359924,4.355049372,3.908683925,3.925380684,3.891264839,3.948567804,4.362151147,Inf,3.798694037,3.798694037,3.798694037,1.370203164,1.925357038,1.925357038,0.656330068,0.656330068,1.836461745,0.982171524,12,Inf,27.11793636,4.708096252,4.708096252,4.708096252,2.428878349,1.073899811
31,-11.37937118,-11.37936961,-11.17610881,-11.17454128,-11.176274,-11.17199086,-11.37937767,-Inf,-10.69186024,-10.69186024,-10.69186024,-7.885777186,-8.790211309,-8.790211309,-6.394686924,-6.394686924,-8.917761782,-3.91748981,-12,#NAME?,#NAME?,-9.431044281,-9.431044281,-9.431044281,-9.23145185,6.675858618
32,9.798775256,9.798671803,9.751781171,9.739638645,9.766090624,9.723270647,9.798389221,Inf,9.31390578,9.31390578,9.31390578,6.729592118,7.688523972,7.688523972,5.062339206,5.062339206,7.756455702,3.216037751,12,Inf,33.14043039,8.517381773,8.517381773,8.517381773,7.820610982,8.249245292
33,-9.383465176,-9.383627087,-9.346625083,-9.331058696,-9.364998638,-9.31322695,-9.384164508,-Inf,-8.679983913,-8.679983913,-8.679983913,-6.008309619,-7.053565661,-7.053565661,-4.705277432,-4.705277432,-7.071467625,-3.06396296,-12,#NAME?,#NAME?,-8.058802114,-8.058802114,-8.058802114,-7.23090902,9.241832054
34,0.523673657,0.530879829,0.055396899,0.055404937,0.055332622,0.055306349,0.528969979,Inf,0.364885632,0.364885632,0.364885632,0.051462406,0.339749796,0.339749796,0.025977494,0.025977494,0.367556231,0.060768694,12,Inf,0,1.281291313,1.281291313,1.281291313,0.291638962,0.223606798
35,6.568590517,6.56872871,6.53868716,6.527438279,6.548298012,6.504092521,6.567617842,Inf,6.064612708,6.064612708,6.064612708,3.720898623,4.507844596,4.507844596,2.171010237,2.171010237,4.603305087,2.096267602,12,Inf,30.01269437,6.260848779,6.260848779,6.260848779,4.574851555,4.617290355
36,-13.88787852,-13.88787867,-13.84955071,-13.84711015,-13.85207721,-13.84117558,-13.88787658,-Inf,-13.19720912,-13.19720912,-13.19720912,-10.74411406,-11.63275945,-11.63275945,-9.221724086,-9.221724086,-11.56758426,-5.881175884,-12,#NAME?,#NAME?,-11.15698227,-11.15698227,-11.15698227,-11.75125926,21.20900947
37,-3.926976663,-3.924135083,-3.604716599,-3.59490213,-3.616888821,-3.575477926,-3.943806076,-Inf,-3.16395695,-3.16395695,-3.16395695,-1.225542763,-1.77078104,-1.77078104,-0.610356449,-0.610356449,-1.795578709,-1.224189593,-12,#NAME?,#NAME?,-4.232384787,-4.232384787,-4.232384787,-1.756295817,1.801910554
38,-3.68946178,-3.689216136,-3.606894973,-3.605163607,-3.608171991,-3.601003304,-3.687038167,-Inf,-2.870464084,-2.870464084,-2.870464084,-0.975003562,-1.388863525,-1.388863525,-0.516908907,-0.516908907,-1.360167489,-0.950604578,-12,#NAME?,#NAME?,-4.034442792,-4.034442792,-4.034442792,-1.550068734,1.301544643
39,11.69804579,11.69804664,11.68922438,11.6940243,11.6821296,11.69803964,11.69807721,Inf,11.21141436,11.21141436,11.21141436,7.88963953,8.9326107,8.9326107,6.347195861,6.347195861,9.26281882,3.948538472,12,Inf,34.90847518,9.824338064,9.824338064,9.824338064,9.718894955,3.35301798
40,9.93691533,9.936743406,9.801587201,9.780574999,9.818404267,9.750200688,9.936302301,Inf,9.457585855,9.457585855,9.457585855,6.869205215,7.794794133,7.794794133,5.151474641,5.151474641,7.894180151,3.260318346,12,Inf,33.32887036,8.618446196,8.618446196,8.618446196,7.97165779,7.615196873
41,2.287482392,2.28834315,2.170966149,2.170968303,2.171008287,2.170966101,2.27808409,Inf,1.509737335,1.509737335,1.509737335,0.4523761,0.902880232,0.902880232,0.184644425,0.184644425,0.857524632,0.449466063,12,Inf,0,3.111155141,3.111155141,3.111155141,0.755258228,0.748814035
42,15.31058277,15.31058187,15.24656484,15.24656316,15.24765977,15.24656007,15.31058917,Inf,14.83068935,14.83068935,14.83068935,12.22047115,13.3112869,13.3112869,10.6529817,10.6529817,13.36885299,7.191761774,12,Inf,38.94108348,12.32064872,12.32064872,12.32064872,13.33723118,25.46006557
43,-14.931425,-14.93142444,-14.89196463,-14.89111734,-14.89285658,-14.88981388,-14.93142938,-Inf,-14.2354122,-14.2354122,-14.2354122,-11.8008957,-12.66481484,-12.66481484,-10.25623303,-10.25623303,-12.72049335,-6.82440597,-12,#NAME?,#NAME?,-11.88270641,-11.88270641,-11.88270641,-12.78208517,22.50790268
44,-7.826143604,-7.82613352,-7.666159678,-7.668588332,-7.662708819,-7.671135048,-7.826102429,-Inf,-7.138775899,-7.138775899,-7.138775899,-3.820972952,-4.8203091,-4.8203091,-2.787272144,-2.787272144,-4.871291711,-2.272834235,-12,#NAME?,#NAME?,-6.999479828,-6.999479828,-6.999479828,-5.687495272,2.267078413
45,-3.892327744,-3.892306629,-3.109998611,-3.109107861,-3.111681421,-3.107651313,-3.892171442,-Inf,-3.106641014,-3.106641014,-3.106641014,-1.036782623,-1.453742766,-1.453742766,-0.497222169,-0.497222169,-1.413427241,-1.085238742,-12,#NAME?,#NAME?,-4.202053784,-4.202053784,-4.202053784,-1.67426197,1.369300616
46,5.967379078,5.967469077,5.60519206,5.639492517,5.535068167,5.675951647,5.969483882,Inf,5.453125783,5.453125783,5.453125783,2.282355456,2.984594364,2.984594364,1.31878841,1.31878841,3.067783983,1.424853561,12,Inf,28.00477601,5.849698921,5.849698921,5.849698921,3.981849556,1.253163622
47,-5.343677189,-5.343993191,-5.338622878,-5.328551469,-5.344049455,-5.3120287,-5.340035719,-Inf,-4.615544034,-4.615544034,-4.615544034,-2.265002463,-3.169532193,-3.169532193,-1.359735311,-1.359735311,-3.237939429,-1.747396377,-12,#NAME?,#NAME?,-5.229210793,-5.229210793,-5.229210793,-3.161349453,4.986814872
48,7.27185156,7.271798809,6.978776058,7.010692176,6.930311132,7.04632118,7.270032555,Inf,6.785829637,6.785829637,6.785829637,3.233527385,4.097048899,4.097048899,2.071708955,2.071708955,4.133644967,1.935359528,12,Inf,29.52484119,6.786501341,6.786501341,6.786501341,5.276988551,1.585988091
49,-14.94373709,-14.94373731,-14.93525964,-14.93490452,-14.93558192,-14.9343631,-14.943735,-Inf,-14.25426848,-14.25426848,-14.25426848,-11.79357113,-12.67267181,-12.67267181,-10.25762155,-10.25762155,-12.66911085,-6.829058598,-12,#NAME?,#NAME?,-11.89989667,-11.89989667,-11.89989667,-12.80123871,19.74378617
50,-12.4039337,-12.40393655,-12.38821508,-12.37975456,-12.39283738,-12.35824682,-12.40391204,-Inf,-11.7090783,-11.7090783,-11.7090783,-9.306512725,-10.1815955,-10.1815955,-7.770539833,-7.770539833,-10.17115678,-4.726015155,-12,#NAME?,#NAME?,-10.1310857,-10.1310857,-10.1310857,-10.25960167,23.59960239
51,3.262317315,3.26224835,3.060268275,3.053228272,3.065734004,3.043524556,3.258619666,Inf,2.60793754,2.60793754,2.60793754,0.835180367,1.431462504,1.431462504,0.384568769,0.384568769,1.421448788,0.766601057,12,Inf,26.34477105,3.887932381,3.887932381,3.887932381,1.404657318,1.049224275
52,-11.65888179,-11.65888227,-11.59892407,-11.58531019,-11.6138221,-11.55824628,-11.65887252,-Inf,-10.96876457,-10.96876457,-10.96876457,-8.49783489,-9.410198245,-9.410198245,-7.005233341,-7.005233341,-9.366729482,-4.219853804,-12,#NAME?,#NAME?,-9.624459677,-9.624459677,-9.624459677,-9.520224566,17.9998719
53,-8.558840245,-8.558843388,-8.414073305,-8.410847454,-8.417750587,-8.406460417,-8.558853607,-Inf,-7.863902108,-7.863902108,-7.863902108,-4.765266711,-5.796199569,-5.796199569,-3.563989799,-3.563989799,-5.713465906,-2.622537242,-12,#NAME?,#NAME?,-7.509742985,-7.509742985,-7.509742985,-6.414980333,3.438424869
54,8.23228332,8.232191508,5.124027978,5.231613525,4.97256319,5.360305473,8.236403763,Inf,4.881734932,4.881734932,4.881734932,2.349197327,3.170517097,3.170517097,1.530872433,1.530872433,3.107495171,1.605095169,12,Inf,26.85442795,7.42343263,7.42343263,7.42343263,6.285118568,0.943258409
55,-2.216081808,-2.213247369,-1.858629161,-1.866933295,-1.850351839,-1.877263114,-2.210495857,-Inf,-1.204352805,-1.204352805,-1.204352805,-0.346264398,-0.338418206,-0.338418206,-0.163586273,-0.163586273,-0.231188205,-0.362989789,-12,#NAME?,0,-2.89098309,-2.89098309,-2.89098309,-0.506064668,0.597614264
56,-10.69769511,-10.69771548,-10.61474781,-10.6044242,-10.62571,-10.59317294,-10.69782384,-Inf,-10.00392099,-10.00392099,-10.00392099,-7.2275361,-8.232756675,-8.232756675,-5.852890887,-5.852890887,-8.295509016,-3.607180885,-12,#NAME?,#NAME?,-8.957500946,-8.957500946,-8.957500946,-8.547238815,7.386577006
57,11.87017406,11.87019531,11.74379183,11.73836375,11.74939022,11.72222161,11.86996457,Inf,11.39024813,11.39024813,11.39024813,8.750876068,9.842672535,9.842672535,7.16336118,7.16336118,9.826278561,4.317617705,12,Inf,35.3111751,9.939663782,9.939663782,9.939663782,9.90343298,14.66237488
58,-10.82448449,-10.824473,-10.81815951,-10.80951952,-10.8238681,-10.79771264,-10.82438453,-Inf,-10.1363347,-10.1363347,-10.1363347,-7.506133229,-8.490499663,-8.490499663,-6.083134393,-6.083134393,-8.538901674,-3.711707281,-12,#NAME?,#NAME?,-9.047817044,-9.047817044,-9.047817044,-8.684754372,9.5917668
59,10.34161435,10.34158453,10.34180149,10.34643866,10.34161752,10.34048803,10.34147769,Inf,9.854882464,9.854882464,9.854882464,7.263158394,8.236258863,8.236258863,5.60179401,5.60179401,8.359344394,3.463717144,12,Inf,33.84596055,8.896039252,8.896039252,8.896039252,8.364813262,8.566705786
60,1.842499713,1.842819376,1.289950785,1.31965725,1.260937469,1.363847362,1.841671813,Inf,1.086232865,1.086232865,1.086232865,0.285954609,0.642863751,0.642863751,0.117814397,0.117814397,0.646237176,0.248208806,12,Inf,0,2.739691344,2.739691344,2.739691344,0.66581523,0.464067524
61,-13.62219611,-13.6221967,-13.52286178,-13.51757738,-13.5280796,-13.50957818,-13.62218951,-Inf,-12.9343724,-12.9343724,-12.9343724,-10.46328123,-11.34886143,-11.34886143,-8.935362152,-8.935362152,-11.3220122,-5.639000964,-12,#NAME?,#NAME?,-10.98010449,-10.98010449,-10.98010449,-11.48638151,18.91219614
62,12.77309526,12.77310901,12.76761037,12.76493137,12.76986439,12.76266693,12.77302378,Inf,12.28209143,12.28209143,12.28209143,9.650437899,10.76047753,10.76047753,8.088751466,8.088751466,10.81749843,4.957192517,12,Inf,36.29415385,10.55899965,10.55899965,10.55899965,10.7913088,17.08805203
63,-10.99312723,-10.99312188,-10.98364212,-10.97724713,-10.99057419,-10.96683381,-10.99302522,-Inf,-10.29932867,-10.29932867,-10.29932867,-7.801759888,-8.743910904,-8.743910904,-6.337626366,-6.337626366,-8.693195275,-3.832573336,-12,#NAME?,#NAME?,-9.167007315,-9.167007315,-9.167007315,-8.845463412,15.13000046
64,12.15599167,12.15597969,12.07098472,12.06798489,12.07284969,12.06178253,12.15605668,Inf,11.66431843,11.66431843,11.66431843,8.905196465,10.00456527,10.00456527,7.374174787,7.374174787,9.979126943,4.470392879,12,Inf,35.43700601,10.12877594,10.12877594,10.12877594,10.16940352,11.15287586
65,-8.898823287,-8.898801016,-8.89885371,-8.895068184,-8.898821402,-8.890172623,-8.898710387,-Inf,-8.196310028,-8.196310028,-8.196310028,-5.391215003,-6.472206552,-6.472206552,-4.141104396,-4.141104396,-6.481035393,-2.84542871,-12,#NAME?,#NAME?,-7.712386982,-7.712386982,-7.712386982,-6.745684667,6.001413543
66,5.675086366,5.675085149,3.584407471,3.583756725,3.585080029,3.582651872,5.675184924,Inf,2.573858247,2.573858247,2.573858247,1.546958629,2.373052589,2.373052589,0.849327277,0.849327277,2.470072172,1.323166697,12,Inf,26.83513586,5.641402679,5.641402679,5.641402679,3.682006236,1.089093326
67,-2.946168083,-2.946096882,-2.94553535,-2.945532466,-2.94550522,-2.945537183,-2.960618968,-Inf,-2.067984406,-2.067984406,-2.067984406,-0.850106203,-1.197829478,-1.197829478,-0.359361756,-0.359361756,-1.19056587,-0.968527494,-12,#NAME?,#NAME?,-3.489169372,-3.489169372,-3.489169372,-0.719550027,2.692544849
68,-11.05587457,-11.0558704,-10.94188509,-10.92988295,-10.95420574,-10.9126887,-11.05577478,-Inf,-10.36228982,-10.36228982,-10.36228982,-7.748009583,-8.724684237,-8.724684237,-6.318419415,-6.318419415,-8.698930167,-3.83236814,-12,#NAME?,#NAME?,-9.204647319,-9.204647319,-9.204647319,-8.913147166,11.58517178
69,-8.839150916,-8.839179232,-8.589532779,-8.6059659,-8.567543769,-8.626043704,-8.839012724,-Inf,-8.154637915,-8.154637915,-8.154637915,-4.583083514,-5.485684344,-5.485684344,-3.457455998,-3.457455998,-5.591527864,-2.505087993,-12,#NAME?,#NAME?,-7.70289468,-7.70289468,-7.70289468,-6.699939461,2.183775472
70,-7.662161644,-7.662166204,-7.316571579,-7.319894557,-7.312172409,-7.323625308,-7.662227746,-Inf,-6.969876165,-6.969876165,-6.969876165,-3.598062643,-4.553245672,-4.553245672,-2.588329649,-2.588329649,-4.601539086,-2.167628372,-12,#NAME?,#NAME?,-6.852935916,-6.852935916,-6.852935916,-5.514675337,2.180304576
71,-13.73665581,-13.73665395,-13.71618423,-13.71013336,-13.72208192,-13.70233025,-13.73667756,-Inf,-13.04100317,-13.04100317,-13.04100317,-10.63923433,-11.51657304,-11.51657304,-9.107056154,-9.107056154,-11.57637396,-5.776743972,-12,#NAME?,#NAME?,-11.05279172,-11.05279172,-11.05279172,-11.59051983,29.24065984
72,4.531376637,4.532237399,3.350393547,3.349068196,3.353243385,3.347118834,4.516504328,Inf,2.57432185,2.57432185,2.57432185,1.256904951,2.080638016,2.080638016,0.619234655,0.619234655,2.110233992,1.209481538,12,Inf,26.79219383,4.793296775,4.793296775,4.793296775,2.471885963,1.368438613
73,12.2865323,12.2865277,12.27454802,12.26805307,12.28126476,12.25756174,12.28657423,Inf,11.79922786,11.79922786,11.79922786,9.245314482,10.34238177,10.34238177,7.686947557,7.686947557,10.33182721,4.651820217,12,Inf,35.82668699,10.22366324,10.22366324,10.22366324,10.30686529,37.89388207
74,4.91065311,4.908492961,3.89655575,3.964840782,3.774301999,4.07599481,4.94634781,Inf,4.357353916,4.357353916,4.357353916,1.230956617,1.779675505,1.779675505,0.703910258,0.703910258,1.592826003,0.875392765,12,Inf,26.42938187,5.087212613,5.087212613,5.087212613,2.976584404,0.79611361
75,-12.6971558,-12.69714744,-12.34555533,-12.3417939,-12.34952777,-12.33117224,-12.69714503,-Inf,-11.98490095,-11.98490095,-11.98490095,-9.36716944,-10.21870454,-10.21870454,-7.822010919,-7.822010919,-10.2530551,-4.781575747,-12,#NAME?,#NAME?,-10.33098014,-10.33098014,-10.33098014,-10.52975482,12.77529544
76,3.559241679,3.558457032,3.471955642,3.471925101,3.473794389,3.471943582,3.550485867,Inf,2.935464206,2.935464206,2.935464206,1.121730573,1.964273884,1.964273884,0.519361813,0.519361813,1.969995505,1.185347363,12,Inf,26.83513586,4.109399315,4.109399315,4.109399315,1.44999958,3.627141004
77,-11.28605803,-11.28605801,-10.92771181,-10.94281852,-10.90701937,-10.96160791,-11.28601746,-Inf,-10.57539561,-10.57539561,-10.57539561,-7.218110757,-8.145728721,-8.145728721,-5.793121237,-5.793121237,-8.192863162,-3.671506427,-12,#NAME?,#NAME?,-9.35868366,-9.35868366,-9.35868366,-9.118734097,3.856744388
78,6.387279082,6.387409403,6.025539122,6.03605947,6.000481158,6.047777282,6.388589039,Inf,5.886593914,5.886593914,5.886593914,2.755448172,3.60184788,3.60184788,1.616254834,1.616254834,3.333527224,1.766001999,12,Inf,28.23972198,6.116445032,6.116445032,6.116445032,4.400189195,1.704913373
79,12.95368647,12.95367216,12.78464241,12.77747666,12.79158235,12.76110394,12.95376643,Inf,12.46200631,12.46200631,12.46200631,9.800061543,10.88371744,10.88371744,8.240394085,8.240394085,10.81891278,5.071599948,12,Inf,36.25235698,10.67841291,10.67841291,10.67841291,10.96550017,17.06481941
80,-14.05572805,-14.05572921,-13.95745884,-13.95156134,-13.96317298,-13.9405583,-14.05571518,-Inf,-13.36827637,-13.36827637,-13.36827637,-10.92567635,-11.80673413,-11.80673413,-9.391650837,-9.391650837,-11.76137136,-6.028102479,-12,#NAME?,#NAME?,-11.27063962,-11.27063962,-11.27063962,-11.92112277,22.85611867
81,-0.457572232,-0.459336517,-0.054678302,-0.054676089,-0.054650926,-0.054630025,-0.45894891,-Inf,0.076349776,0.076349776,0.076349776,-0.05,0.162277094,0.162277094,-0.019978824,-0.019978824,0.188700631,-0.054148553,-12,#NAME?,NA,-0.957779715,-0.957779715,-0.957779715,0.139115425,0.223606798
82,-7.361804502,-7.361922126,-7.362391587,-7.366039376,-7.361706284,-7.382173617,-7.360195882,-Inf,-6.658632166,-6.658632166,-6.658632166,-3.974011054,-5.064072811,-5.064072811,-2.848613333,-2.848613333,-5.107423827,-2.359550342,-12,#NAME?,#NAME?,-6.645778888,-6.645778888,-6.645778888,-5.2015938,5.972718818
83,13.17194515,13.17194323,13.03997864,13.04092161,13.03811577,13.04220052,13.17194922,Inf,12.68979497,12.68979497,12.68979497,9.987212674,11.05989357,11.05989357,8.398336348,8.398336348,11.09697491,5.207036961,12,Inf,36.35002068,10.84018188,10.84018188,10.84018188,11.19755682,12.99041909
84,-4.71020441,-4.710280572,-3.57344971,-3.574148417,-3.571939129,-3.57451061,-4.712674105,-Inf,-3.018873112,-3.018873112,-3.018873112,-1.222394526,-1.707686698,-1.707686698,-0.686404496,-0.686404496,-1.612286553,-1.131199523,-12,#NAME?,#NAME?,-4.767406587,-4.767406587,-4.767406587,-2.54459769,1.120980287
